order_id,customer_id,product_id,campaign_id,order_date,order_total_cad,discount_amount_cad,quantity,category,order_status,payment_method,province,city,session_duration_minutes,is_repeat_customer,delivery_days,return_reason
3085938,421080,45088,NULL,2023-10-12,42.7900009155273,0,2,Groceries,Completed,Credit Card,BC,Surrey,23.5,1,9,NULL
3086053,498468,19759,NULL,2025-06-22,42.5299987792969,0,6,Health & Beauty,Completed,Interac e-Transfer,NL,St. Johns,21.2000007629395,1,11,NULL
3086704,849747,30043,NULL,2022-08-22,55.5,0,1,Groceries,Returned,Credit Card,QC,Quebec City,33.7999992370605,1,NULL,Wrong item
3087132,833247,28495,NULL,2022-10-23,180.809997558594,0,2,Health & Beauty,Returned,Debit Card,QC,Montreal,11.1000003814697,1,NULL,Wrong item
3087391,949884,76445,NULL,2025-11-01,144.639999389648,NULL,1,Groceries,Processing,Debit Card,BC,Richmond,1.39999997615814,1,NULL,NULL
3090590,908554,93315,NULL,2025-07-10,148.410003662109,0,4,Groceries,Returned,Credit Card,QC,Laval,12.5,1,NULL,Defective
3091049,293319,81479,NULL,2021-12-16,162.919998168945,0,1,Groceries,Returned,Interac e-Transfer,QC,Montreal,6.80000019073486,1,NULL,Wrong item
3091420,228473,12673,NULL,2023-12-19,173.330001831055,0,3,Household,Completed,Credit Card,NS,Dartmouth,39.2999992370605,1,12,NULL
3091564,688967,87190,NULL,2025-11-26,40.9300003051758,0,2,Groceries,Completed,PayPal,AB,Lethbridge,17.7999992370605,1,1,NULL
3092208,853789,93315,NULL,2025-12-05,164.979995727539,0,3,Groceries,Returned,Credit Card,QC,Montreal,35.2000007629395,1,NULL,NULL
3092948,975467,88391,NULL,2025-08-15,83.6699981689453,0,3,Electronics,Completed,Credit Card,BC,Surrey,43.0999984741211,1,3,NULL
3095676,260448,15680,NULL,2025-07-18,67.3199996948242,NULL,1,Household,Completed,Credit Card,ON,Toronto,40.2999992370605,0,10,NULL
3096268,366314,33460,NULL,2024-12-18,145.470001220703,0,3,Clothing,Returned,Debit Card,NS,Halifax,4.80000019073486,1,NULL,Defective
3099232,460455,79198,2249,2025-01-17,101.940002441406,7.67999982833862,2,Health & Beauty,Completed,Credit Card,ON,Brampton,9.80000019073486,1,7,NULL
3099465,983456,52007,NULL,2025-06-01,134.610000610352,0,1,Health & Beauty,Returned,Credit Card,QC,Laval,34.5999984741211,1,NULL,NULL
3100205,649525,80655,NULL,2025-04-02,75.9499969482422,0,5,Clothing,Processing,Debit Card,AB,Lethbridge,34,1,NULL,NULL
3103139,647957,46431,7543,2023-05-07,113.569999694824,21.25,2,Health & Beauty,Cancelled,Debit Card,AB,Edmonton,10.5,1,NULL,NULL
3103348,671015,69733,NULL,2025-12-08,98.7600021362305,0,4,Groceries,Returned,Debit Card,ON,Markham,4,1,NULL,Not as described
3104319,514463,62714,NULL,2025-03-15,109,0,2,Groceries,Completed,Interac e-Transfer,QC,Quebec City,25.2000007629395,1,13,NULL
3106371,352838,68257,NULL,2023-04-09,93.4800033569336,0,4,Clothing,Processing,Credit Card,QC,Laval,16.7999992370605,1,NULL,NULL
3106549,290802,33460,3679,2023-12-02,42.4099998474121,0,2,Clothing,Completed,Credit Card,MB,Winnipeg,40.7999992370605,0,11,NULL
3108607,849421,65594,2526,2024-10-22,37.1199989318848,0,3,Household,Returned,Credit Card,SK,Saskatoon,21.2000007629395,0,NULL,Wrong item
3108610,671412,23816,NULL,2023-05-06,53.5299987792969,0,2,Sports & Outdoors,Processing,Credit card,ON,London,40,1,NULL,NULL
3108901,194682,98293,5706,2024-08-18,94.5800018310547,0,2,Groceries,Completed,Credit Card,QC,Montreal,8.39999961853027,1,1,NULL
3110130,409222,27115,3791,2025-04-12,45.6199989318848,2.84999990463257,3,Sports & Outdoors,Completed,Interac e-Transfer,BC,Abbotsford,43.2999992370605,1,6,NULL
3111109,246991,69376,3179,2023-11-23,56.7799987792969,8.89999961853027,1,Groceries,Completed,PayPal,BC,Richmond,41.7999992370605,1,8,NULL
3113030,188834,46431,NULL,2024-12-08,152.399993896484,0,4,Health & Beauty,Completed,Interac e-Transfer,QC,Quebec City,1.5,1,6,NULL
3113236,129751,56497,NULL,2025-02-24,31.9899997711182,0,4,Health & Beauty,Cancelled,Credit Card,ON,Brampton,16.3999996185303,1,NULL,NULL
3113287,814220,69043,3871,2025-09-02,42.6300010681152,0,1,Health & Beauty,Completed,Credit Card,NL,St. Johns,31.2000007629395,1,8,NULL
3114588,702980,93059,NULL,2025-12-24,53.4700012207031,NULL,4,Electronics,Completed,PayPal,ON,Mississauga,19.5,1,12,NULL
3115585,467121,72503,5922,2025-03-01,79.4199981689453,0,1,Sports & Outdoors,Returned,Debit Card,ON,Markham,26,0,NULL,NULL
3120708,402620,97262,NULL,2023-08-05,125.870002746582,0,3,Health & Beauty,Completed,Debit Card,ON,Hamilton,15.6999998092651,1,14,NULL
3121579,438334,30454,1628,2025-07-20,185.880004882813,11.1099996566772,2,Sports & Outdoors,Completed,Credit Card,QC,Quebec City,29.2999992370605,1,2,NULL
3121954,144357,23816,NULL,2023-07-02,12.9700002670288,0,1,Sports & Outdoors,Cancelled,Credit Card,QC,Montreal,10.3999996185303,1,NULL,NULL
3122204,427905,45666,6814,2025-06-01,138.699996948242,0,1,Toys & Games,Completed,Apple Pay,ON,Brampton,2.09999990463257,1,7,NULL
3123127,146542,90486,NULL,2024-04-06,103.430000305176,0,4,Electronics,Processing,Interac e-Transfer,MB,Brandon,32.2999992370605,1,NULL,NULL
3123410,804318,23186,NULL,2024-01-18,46.0299987792969,0,2,Groceries,Processing,NULL,ON,Toronto,NULL,1,NULL,NULL
3124094,837852,56010,NULL,2025-04-23,56.0099983215332,0,2,Electronics,Completed,Debit Card,ON,Mississauga,28,1,12,NULL
3124732,456871,57287,NULL,2022-11-03,92.1699981689453,0,2,Household,Returned,Apple Pay,ON,Mississauga,39.9000015258789,1,NULL,Changed mind
3127423,740255,17155,NULL,2024-12-07,96.7900009155273,0,1,Toys & Games,Completed,Interac e-Transfer,AB,Lethbridge,NULL,1,9,NULL
3127581,396635,97141,NULL,2023-06-17,125.360000610352,0,1,Health & Beauty,Returned,PayPal,QC,Quebec City,14.3999996185303,0,NULL,Not as described
3128792,427730,44432,NULL,2025-06-24,81.2600021362305,0,1,Health & Beauty,Completed,Apple Pay,ON,Mississauga,19.5,1,1,NULL
3129997,301629,94582,NULL,2023-01-25,90.8300018310547,0,1,Groceries,Returned,Credit Card,AB,Calgary,20,1,NULL,Changed mind
3131111,302511,52675,NULL,2024-04-21,83.3399963378906,0,3,Electronics,Completed,Debit Card,MB,Winnipeg,9.10000038146973,1,2,NULL
3131607,595404,47615,NULL,2024-04-20,51.2799987792969,0,4,Clothing,Returned,credit card,ON,Ottawa,10.3000001907349,1,NULL,Wrong item
3131979,182627,13704,7785,2025-08-27,129.289993286133,0,3,Groceries,Completed,NULL,ON,London,10.8999996185303,1,NULL,NULL
3132312,916990,97599,NULL,2023-12-31,244.110000610352,0,4,Clothing,Cancelled,Credit Card,QC,Laval,19.2999992370605,1,NULL,NULL
3133488,891615,39793,3871,2025-09-28,28.5200004577637,0,1,Electronics,Cancelled,PayPal,ON,Brampton,23.1000003814697,1,NULL,NULL
3133543,824042,84149,NULL,2025-09-18,83.6900024414063,0,3,Groceries,Completed,Credit Card,ON,Mississauga,41.4000015258789,1,9,NULL
3133620,971776,16891,NULL,2022-12-15,193.369995117188,0,2,Groceries,Completed,Credit Card,ON,London,6.09999990463257,0,11,NULL
3133694,745239,13445,NULL,2025-05-13,184.820007324219,0,2,Clothing,Returned,Credit Card,AB,Lethbridge,42.0999984741211,1,NULL,Changed mind
3133796,706574,68501,3871,2025-09-30,158.910003662109,26.3700008392334,1,Household,Completed,Credit Card,ON,Markham,29.2000007629395,0,12,NULL
3133971,841666,53871,NULL,2025-12-27,40.0999984741211,0,2,Groceries,Returned,Credit Card,BC,Richmond,17.6000003814697,1,NULL,Wrong item
3137318,715643,60436,9595,2024-07-05,63.1300010681152,0,1,Clothing,Completed,Debit Card,AB,Red Deer,43.5999984741211,1,5,NULL
3137371,726258,89784,9861,2024-11-15,95.7799987792969,0,2,Clothing,Returned,Credit Card,MB,Brandon,5.80000019073486,1,NULL,Defective
3138084,481913,83988,NULL,2024-12-26,116.220001220703,0,1,Clothing,Processing,Interac e-Transfer,SK,Regina,43.5999984741211,1,NULL,NULL
3139760,350867,59736,NULL,2022-04-13,45.689998626709,0,3,Household,Completed,PayPal,BC,Richmond,9.5,1,1,NULL
3140882,444519,40748,NULL,2025-04-09,115.480003356934,0,4,Toys & Games,Processing,Credit Card,QC,Quebec City,3.09999990463257,1,NULL,NULL
3141011,640546,89072,NULL,2022-10-10,167.669998168945,0,5,Household,Completed,Credit Card,AB,Calgary,43,1,1,NULL
3141078,274389,60436,6358,2025-07-10,101.819999694824,14.9899997711182,3,Clothing,Completed,Credit Card,QC,Gatineau,44.4000015258789,1,10,NULL
3141112,272655,60961,NULL,2025-06-15,48.8300018310547,0,4,Groceries,Processing,Credit Card,BC,Abbotsford,8.89999961853027,0,NULL,NULL
3142680,182627,85897,2526,2024-10-08,153.050003051758,25.4400005340576,3,Sports & Outdoors,Returned,Credit Card,ON,London,27,1,NULL,Not as described
3142714,708792,56497,NULL,2023-11-03,187.729995727539,0,1,Health & Beauty,Completed,Credit Card,QC,Gatineau,35.2000007629395,1,12,NULL
3144606,557058,56010,3871,2025-10-12,94.3399963378906,0,3,Electronics,Cancelled,Credit Card,SK,Saskatoon,14,1,NULL,NULL
3144978,807115,31432,2690,2024-04-01,59.5200004577637,NULL,4,Clothing,Completed,Credit Card,ON,Ottawa,16.8999996185303,1,NULL,NULL
3145289,492127,77582,NULL,2021-08-30,128.300003051758,0,1,Clothing,Completed,NULL,ON,Toronto,31.6000003814697,1,11,NULL
3147673,770532,45411,NULL,2024-08-05,211.889999389648,0,2,Health & Beauty,Completed,Credit Card,NB,Fredericton,29.2000007629395,1,5,NULL
3148368,682765,77779,NULL,2022-01-08,80.0800018310547,0,1,Groceries,Cancelled,Debit Card,NB,Fredericton,44.7999992370605,1,NULL,NULL
3148993,753064,77295,NULL,2025-07-22,26.5300006866455,0,1,Groceries,Returned,Credit Card,ON,Markham,21.8999996185303,1,NULL,NULL
3149778,349183,82464,NULL,2025-12-23,73.120002746582,0,4,Health & Beauty,Completed,NULL,BC,Surrey,4.19999980926514,1,2,NULL
3150824,427905,59609,9861,2024-11-15,183.279998779297,35.9900016784668,2,Office Supplies,Completed,NULL,ON,Brampton,5.90000009536743,1,1,NULL
3151090,665621,99954,8335,2024-12-10,58.8499984741211,NULL,1,Toys & Games,Completed,Credit Card,NS,Dartmouth,37.0999984741211,1,5,NULL
3153001,802258,52007,NULL,2025-06-16,31.5100002288818,0,1,Health & Beauty,Returned,Credit Card,QC,Montreal,19.7000007629395,0,NULL,Defective
3153907,182627,39847,NULL,2025-12-08,89.8000030517578,0,3,Household,Cancelled,Credit Card,ON,London,20.7999992370605,1,NULL,NULL
3154104,731661,10366,NULL,2024-02-18,40.8499984741211,0,1,Electronics,Completed,Credit Card,QC,Gatineau,14.1000003814697,0,10,NULL
3154727,138479,89258,6250,2023-05-27,49.2299995422363,0,4,Groceries,Completed,Google Pay,ON,Brampton,8.19999980926514,1,12,NULL
3155312,896907,94250,NULL,2023-12-26,39.8199996948242,0,2,Household,Returned,Credit Card,AB,Lethbridge,16.1000003814697,0,NULL,NULL
3157137,943718,13445,2784,2025-06-10,36.6100006103516,NULL,1,Clothing,Completed,Credit Card,ON,Markham,23.2999992370605,1,8,NULL
3157156,385765,17155,NULL,2023-11-06,85.7300033569336,0,1,Toys & Games,Completed,Debit Card,AB,Edmonton,5.69999980926514,1,2,NULL
3157207,508930,83988,NULL,2025-10-19,118.529998779297,0,1,Clothing,Completed,PayPal,ON,Hamilton,5.69999980926514,1,6,NULL
3157306,855948,56763,NULL,2024-07-27,146.460006713867,0,2,Household,Processing,PayPal,BC,Abbotsford,38.0999984741211,1,NULL,NULL
3157325,156213,41669,NULL,2025-11-23,106.150001525879,0,6,Groceries,Completed,PayPal,ON,Toronto,43.2000007629395,1,2,NULL
3158021,236074,93684,NULL,2025-08-24,14.3800001144409,0,1,Groceries,Completed,Debit Card,QC,Montreal,6.69999980926514,1,13,NULL
3159163,896290,35305,5032,2025-08-24,95.0299987792969,0,4,Household,Returned,NULL,QC,Quebec City,3.20000004768372,1,NULL,Defective
3161449,219565,66313,NULL,2025-10-19,41.2200012207031,0,2,Sports & Outdoors,Processing,PayPal,QC,Quebec City,7.59999990463257,1,NULL,NULL
3161648,127824,60379,NULL,2025-12-20,92.4499969482422,0,1,Health & Beauty,Processing,PayPal,QC,Montreal,12.6000003814697,1,NULL,NULL
3161704,810526,34314,NULL,2025-10-26,21.8299999237061,0,2,Groceries,Processing,Debit Card,ON,Toronto,12.3000001907349,1,NULL,NULL
3161916,934692,59736,NULL,2024-06-11,23.0300006866455,0,1,Household,Returned,NULL,QC,Montreal,42.0999984741211,1,NULL,NULL
3163689,133326,96476,5386,2024-10-29,96.0500030517578,7.90000009536743,1,Health & Beauty,Returned,PayPal,PE,Charlottetown,NULL,1,NULL,Wrong item
3165349,603787,66313,NULL,2025-11-26,90.0699996948242,0,4,Sports & Outdoors,Completed,PayPal,QC,Quebec City,15.8000001907349,1,13,NULL
3166114,701800,61802,5202,2024-06-30,114,20.1200008392334,1,Clothing,Returned,Credit Card,QC,Quebec City,38.7000007629395,1,NULL,Not as described
3167660,347231,23717,NULL,2025-08-27,20.5100002288818,0,3,Groceries,Completed,Credit Card,AB,Edmonton,37.2000007629395,0,10,NULL
3169556,416232,10434,3775,2025-09-02,40.0900001525879,3.28999996185303,4,Groceries,Completed,Credit Card,BC,Vancouver,11.6000003814697,1,7,NULL
3170365,201883,21645,NULL,2025-10-30,120.25,0,1,Clothing,Returned,PayPal,AB,Lethbridge,18.7999992370605,1,NULL,NULL
3170554,677596,93315,NULL,2024-09-05,47.5400009155273,0,2,Groceries,Completed,PayPal,BC,Surrey,41.2000007629395,1,4,NULL
3171186,701253,20054,NULL,2023-11-24,142.940002441406,0,1,Clothing,Cancelled,Apple Pay,ON,Brampton,26.1000003814697,1,NULL,NULL
3171553,672079,63040,NULL,2025-12-25,149.380004882813,0,1,Groceries,Returned,Credit Card,ON,Toronto,33.9000015258789,1,NULL,Wrong item
3175384,535037,10366,5202,2024-07-18,196.779998779297,10.789999961853,4,Electronics,Completed,PayPal,NB,Moncton,30.2000007629395,1,10,NULL
3176194,997004,92634,NULL,2023-06-30,124.180000305176,0,4,Household,Completed,Interac e-Transfer,QC,Montreal,19.8999996185303,1,5,NULL
3176835,568238,22717,NULL,2025-12-28,95.5199966430664,0,1,Clothing,Returned,NULL,ON,Markham,19.2999992370605,1,NULL,Defective
3177630,429657,13704,NULL,2025-09-25,98.8600006103516,0,5,Groceries,Completed,Debit Card,SK,Saskatoon,NULL,1,3,NULL
3181923,853629,69293,NULL,2023-11-14,225.039993286133,0,2,Groceries,Completed,PayPal,AB,Calgary,31.7999992370605,1,5,NULL
3182577,294851,84540,NULL,2025-12-15,35.9799995422363,0,5,Groceries,Returned,Debit Card,ON,Toronto,32.5,1,NULL,Not as described
3183920,663658,21645,NULL,2025-05-01,103.879997253418,0,2,Clothing,Completed,PayPal,NS,Dartmouth,19.3999996185303,1,8,NULL
3184185,524068,13445,9474,2023-08-28,58.060001373291,3.14000010490417,2,Clothing,Completed,Interac e-Transfer,NS,Halifax,28.7000007629395,1,4,NULL
3184856,781533,23717,NULL,2024-11-27,28.7000007629395,0,3,Groceries,Completed,Apple Pay,ON,Markham,5.80000019073486,1,2,NULL
3185007,859396,17633,2784,2025-06-21,42.2799987792969,0,4,Groceries,Returned,Debit Card,ON,Toronto,11.3000001907349,1,NULL,Wrong item
3185373,251668,36840,6385,2023-06-03,84.3899993896484,13.0500001907349,2,Household,Completed,NULL,BC,Kelowna,37.9000015258789,1,7,NULL
3188879,500422,38280,NULL,2024-06-13,134.690002441406,0,2,Electronics,Completed,Interac e-Transfer,BC,Abbotsford,21.3999996185303,1,6,NULL
3189719,680358,72503,NULL,2025-11-20,102.98999786377,0,2,Sports & Outdoors,Completed,Debit Card,AB,Edmonton,31.5,1,6,NULL
3190522,180620,46431,2534,2022-11-15,120.279998779297,7.15000009536743,1,Health & Beauty,Returned,NULL,AB,Edmonton,24.5,1,NULL,Wrong item
3192837,790731,95428,6179,2025-06-23,140.059997558594,19.1200008392334,4,Groceries,Returned,Debit Card,AB,Edmonton,16.2000007629395,1,NULL,Wrong item
3192890,413685,57441,1424,2024-05-22,32.0400009155273,3.26999998092651,1,Groceries,Completed,Interac e-Transfer,QC,Quebec City,6.30000019073486,1,6,NULL
3193463,584125,75367,NULL,2025-04-16,151.330001831055,0,4,Household,Completed,Debit Card,SK,Saskatoon,34.4000015258789,1,10,NULL
3193948,943718,95727,NULL,2021-09-06,93.4700012207031,0,1,Office Supplies,Returned,Credit Card,ON,Markham,34.5,1,NULL,Defective
3194122,961574,10726,5922,2025-04-18,211.470001220703,NULL,1,Health & Beauty,Processing,PayPal,ON,Mississauga,43.5999984741211,1,NULL,NULL
3194389,413058,78848,NULL,2025-12-25,157.520004272461,0,2,Groceries,Completed,Credit Card,ON,London,36.7999992370605,1,4,NULL
3197183,178686,15255,NULL,2025-09-14,131.720001220703,0,1,Groceries,Completed,PayPal,AB,Calgary,17.8999996185303,0,8,NULL
3200624,726543,89072,NULL,2024-11-16,22.0499992370605,0,3,Household,Completed,Interac e-Transfer,BC,Surrey,25.2999992370605,1,9,NULL
3200997,724834,95428,7451,2023-12-27,52.8699989318848,7.80000019073486,2,Groceries,Completed,Interac e-Transfer,QC,Quebec City,35.7999992370605,1,7,NULL
3201852,862712,22421,NULL,2024-12-26,112.809997558594,NULL,2,Household,Cancelled,NULL,QC,Montreal,NULL,1,NULL,NULL
3202126,678083,35484,NULL,2022-12-26,93.7399978637695,0,1,Clothing,Cancelled,Interac e-Transfer,AB,Edmonton,1.60000002384186,1,NULL,NULL
3202904,232378,49158,NULL,2024-12-11,110.309997558594,0,4,Household,Completed,PayPal,BC,Surrey,30.3999996185303,1,13,NULL
3204523,916990,13704,NULL,2025-01-11,236.050003051758,0,1,Groceries,Returned,Credit Card,QC,Laval,30.6000003814697,1,NULL,Changed mind
3205428,393243,70921,2304,2022-07-24,112.889999389648,0,5,Household,Completed,PayPal,AB,Lethbridge,36.7999992370605,1,7,NULL
3206220,535673,22717,NULL,2025-10-31,63.560001373291,0,2,Clothing,Cancelled,Credit Card,AB,Edmonton,1.29999995231628,1,NULL,NULL
3207105,826353,98979,NULL,2023-12-07,89.9800033569336,0,5,Groceries,Completed,Interac e-Transfer,QC,Gatineau,11.6999998092651,1,7,NULL
3207715,549660,57441,NULL,2023-04-04,86.6500015258789,0,3,Groceries,Completed,Debit Card,ON,Mississauga,31.5,1,13,NULL
3207907,921874,75015,NULL,2025-07-10,104.099998474121,0,2,Groceries,Returned,Debit Card,BC,Richmond,8.60000038146973,1,NULL,NULL
3208611,575682,77295,NULL,2023-04-12,101.319999694824,0,1,Groceries,Completed,NULL,ON,London,2,1,8,NULL
3209806,234568,45666,NULL,2022-10-14,114.099998474121,0,1,Toys & Games,Returned,PayPal,QC,Laval,15.1999998092651,1,NULL,Wrong item
3215115,572387,82464,NULL,2023-05-29,37.4799995422363,0,3,Health & Beauty,Completed,Debit Card,ON,Mississauga,36.2000007629395,1,6,NULL
3218512,970914,44098,3012,2025-03-11,178.270004272461,0,4,Clothing,Returned,Credit Card,ON,Ottawa,12.1999998092651,1,NULL,Changed mind
3219040,120422,27058,3668,2021-11-16,109.879997253418,0,3,Groceries,Completed,Credit Card,AB,Red Deer,9.89999961853027,1,6,NULL
3219164,718849,57287,9421,2023-07-09,194.589996337891,0,2,Household,Returned,Credit Card,ON,London,38.0999984741211,1,NULL,NULL
3219200,855855,30043,NULL,2024-02-24,85.75,0,2,Groceries,Completed,Credit Card,ON,Ottawa,20,0,1,NULL
3219423,802448,12616,NULL,2024-11-23,184.389999389648,0,1,Groceries,Returned,Credit Card,ON,Brampton,28.7000007629395,1,NULL,Wrong item
3220225,526170,60190,7836,2023-02-24,162.320007324219,10.6599998474121,1,Household,Returned,Credit card,NS,Dartmouth,38.9000015258789,1,NULL,Wrong item
3221445,809176,96026,NULL,2025-08-30,120.589996337891,0,5,Clothing,Returned,NULL,ON,Hamilton,32.9000015258789,1,NULL,Defective
3223080,771088,72503,NULL,2024-03-08,128.470001220703,0,5,Sports & Outdoors,Completed,Credit Card,BC,Burnaby,9.30000019073486,1,9,NULL
3223095,891615,68557,3871,2025-08-29,67.4599990844727,5.51000022888184,5,Health & Beauty,Returned,Apple Pay,ON,Brampton,10.1000003814697,1,NULL,Not as described
3224211,577463,45082,NULL,2025-08-29,49.2999992370605,0,1,Clothing,Returned,Debit Card,ON,Hamilton,NULL,0,NULL,Wrong item
3224400,212235,79198,NULL,2025-03-18,68.0100021362305,0,4,Health & Beauty,Completed,Google Pay,ON,Mississauga,7.09999990463257,1,12,NULL
3224516,680099,85252,NULL,2021-11-08,22.4899997711182,0,3,Household,Returned,Credit Card,ON,Hamilton,10.3000001907349,1,NULL,Not as described
3224951,388016,17155,NULL,2024-06-01,106,0,1,Toys & Games,Processing,Interac e-Transfer,QC,Laval,33.7999992370605,1,NULL,NULL
3225316,794022,71297,NULL,2024-08-29,135.070007324219,0,1,Electronics,Returned,PayPal,ON,Markham,13.1000003814697,1,NULL,Changed mind
3226585,512042,12616,NULL,2024-02-05,91.2099990844727,0,4,Groceries,Completed,Debit Card,ON,Ottawa,34,0,8,NULL
3226653,922157,80655,7785,2025-08-11,64.1699981689453,0,4,Clothing,Completed,Debit Card,QC,Montreal,15.1999998092651,0,3,NULL
3227609,351997,10655,2784,2025-06-20,135.570007324219,0,3,Electronics,Cancelled,Google Pay,ON,Ottawa,15.8999996185303,1,NULL,NULL
3229324,479353,28677,5032,2025-08-19,19.8299999237061,1.91999995708466,1,Household,Completed,Credit Card,AB,Red Deer,33.5,1,3,NULL
3229635,725380,39952,NULL,2025-11-27,206.850006103516,0,3,Health & Beauty,Returned,Debit Card,QC,Laval,37,1,NULL,Wrong item
3230554,882033,93315,5462,2024-02-09,92.5800018310547,9.14000034332275,1,Groceries,Completed,paypal,QC,Montreal,17.3999996185303,1,8,NULL
3231131,707040,52675,NULL,2025-09-25,112.930000305176,0,3,Electronics,Returned,Credit Card,SK,Regina,36.7999992370605,1,NULL,NULL
3231281,130359,29242,NULL,2024-11-28,59.2000007629395,0,1,Groceries,Returned,Debit Card,ON,London,26.8999996185303,0,NULL,Wrong item
3232359,197736,93427,NULL,2025-08-01,36.0800018310547,0,4,Electronics,Returned,Debit Card,QC,Montreal,40.9000015258789,1,NULL,Not as described
3232535,609597,52675,NULL,2024-01-24,128.929992675781,0,2,Electronics,Completed,Google Pay,ON,Markham,NULL,1,2,NULL
3232536,295892,97262,NULL,2025-07-24,116.849998474121,0,2,Health & Beauty,Cancelled,Credit Card,BC,Burnaby,5.5,1,NULL,NULL
3232741,931016,45088,3871,2025-10-14,23.6599998474121,3.25999999046326,2,Groceries,Completed,Debit Card,QC,Gatineau,36.2000007629395,1,8,NULL
3233173,147549,58927,6822,2024-09-08,102.269996643066,0,1,Sports & Outdoors,Returned,Interac e-Transfer,AB,Red Deer,34,1,NULL,Wrong item
3233234,954628,97704,NULL,2024-09-16,103.339996337891,0,6,Health & Beauty,Completed,PayPal,ON,Ottawa,42,1,4,NULL
3233681,807617,21750,9317,2024-03-03,48.7299995422363,4.6100001335144,4,Sports & Outdoors,Processing,PayPal,BC,Abbotsford,18.2999992370605,1,NULL,NULL
3237764,228473,56763,NULL,2024-10-03,98.3000030517578,0,1,Household,Completed,Credit Card,NS,Dartmouth,NULL,1,5,NULL
3239261,891937,56547,NULL,2024-08-13,88.3199996948242,0,4,Sports & Outdoors,Returned,Google Pay,ON,Brampton,10.3999996185303,1,NULL,Defective
3239512,983791,30134,NULL,2025-07-12,89.1100006103516,0,3,Groceries,Processing,Credit Card,ON,Toronto,16.7000007629395,1,NULL,NULL
3239912,464863,74894,6179,2025-07-21,83.6699981689453,0,2,Household,Completed,Apple Pay,ON,Brampton,14.6999998092651,1,12,NULL
3241040,392099,45088,7196,2023-07-26,71.0299987792969,3.91000008583069,4,Groceries,Completed,NULL,QC,Montreal,24.5,1,9,NULL
3241147,901909,53871,NULL,2025-08-14,154.5,0,3,Groceries,Processing,Credit Card,ON,London,34.5,1,NULL,NULL
3242414,908554,22524,3791,2025-04-20,178.979995727539,0,2,Electronics,Returned,PAYPAL,QC,Laval,39,1,NULL,NULL
3243508,559381,24107,4956,2023-09-17,178.309997558594,0,4,Groceries,Completed,PayPal,ON,Ottawa,9.60000038146973,1,10,NULL
3244412,102260,46321,NULL,2025-02-18,148.320007324219,0,2,Groceries,Returned,Credit Card,SK,Saskatoon,3.40000009536743,1,NULL,Wrong item
3244752,693418,10132,NULL,2025-05-01,280.950012207031,0,4,Office Supplies,Completed,Debit Card,BC,Richmond,41,0,12,NULL
3245534,991597,31750,NULL,2025-05-15,73.5899963378906,0,2,Household,Processing,Credit Card,BC,Richmond,18.1000003814697,1,NULL,NULL
3245634,780776,47615,NULL,2024-11-30,171.210006713867,0,4,Clothing,Completed,Apple Pay,BC,Surrey,36.5999984741211,1,2,NULL
3247009,189771,54848,NULL,2023-01-01,132.309997558594,0,1,Office Supplies,Returned,Interac e-Transfer,QC,Quebec City,5.59999990463257,1,NULL,NULL
3247271,493049,87190,NULL,2024-10-30,36.2999992370605,NULL,1,Groceries,Completed,NULL,QC,Quebec City,42.5,1,2,NULL
3248619,678805,36497,NULL,2024-09-12,96.0400009155273,0,2,Groceries,Completed,Interac e-Transfer,SK,Saskatoon,4.59999990463257,1,7,NULL
3249257,332360,94036,NULL,2024-05-23,34.4300003051758,0,1,Household,Processing,Credit Card,QC,Montreal,20.7999992370605,1,NULL,NULL
3249748,549660,83800,NULL,2024-09-14,7.73000001907349,0,2,Household,Returned,Debit Card,ON,Mississauga,13.3000001907349,1,NULL,Not as described
3249800,492483,59736,NULL,2024-12-20,41.0200004577637,0,1,Household,Returned,Debit Card,SK,Regina,7.30000019073486,1,NULL,Defective
3250909,692002,77582,3871,2025-08-22,74.6900024414063,4.57000017166138,2,Clothing,Completed,Debit Card,QC,Gatineau,19.8999996185303,0,1,NULL
3251077,378428,68557,NULL,2022-12-12,51.3300018310547,0,1,Health & Beauty,Cancelled,Debit Card,BC,Burnaby,17.5,1,NULL,NULL
3254255,466346,95593,5732,2025-03-12,36.8300018310547,0,2,Sports & Outdoors,Cancelled,Google Pay,ON,Ottawa,21.3999996185303,1,NULL,NULL
3254692,575682,68501,NULL,2024-10-19,107.449996948242,0,3,Household,Processing,PayPal,ON,London,6,1,NULL,NULL
3255109,699704,32482,9861,2024-11-15,77.4100036621094,8.30000019073486,1,Household,Cancelled,Credit Card,ON,Toronto,39.2000007629395,1,NULL,NULL
3258342,972097,77205,9726,2024-02-16,191.330001831055,23.1200008392334,2,Electronics,Returned,PayPal,QC,Montreal,20.1000003814697,1,NULL,Wrong item
3258459,502810,43471,NULL,2025-12-15,154.490005493164,0,2,Groceries,Completed,credit card,AB,Edmonton,3.79999995231628,1,9,NULL
3258725,521126,56124,NULL,2024-11-28,121.800003051758,0,2,Groceries,Returned,Apple Pay,ON,Markham,19.7999992370605,1,NULL,Wrong item
3258833,714867,75015,NULL,2025-03-07,231.380004882813,0,1,Groceries,Completed,Interac e-Transfer,QC,Laval,37.9000015258789,1,8,NULL
3259346,665158,53871,4233,2021-11-23,151.429992675781,24.1000003814697,1,Groceries,Returned,Credit Card,AB,Edmonton,30.6000003814697,1,NULL,Changed mind
