order_id,customer_id,product_id,campaign_id,order_date,order_total_cad,discount_amount_cad,quantity,category,order_status,payment_method,province,city,session_duration_minutes,is_repeat_customer,delivery_days,return_reason
9026334,488162,93315,5202.0,2024-06-30,94.21,0.0,2,Groceries,Processing,Debit Card,QC,Gatineau,42.4,1,,
7547513,310743,59736,,2024-10-02,53.2,0.0,1,Household,Completed,Credit Card,BC,Abbotsford,25.0,0,2.0,
2453557,823270,66971,1514.0,2023-06-18,154.14,0.0,3,Groceries,Completed,Debit Card,QC,Montreal,9.1,1,13.0,
9220154,301629,85325,,2025-12-15,71.06,0.0,2,Health & Beauty,Completed,Credit Card,AB,Calgary,43.5,1,7.0,
7798369,920652,39793,,2025-10-15,154.55,0.0,3,Electronics,Returned,debit,MB,Brandon,39.8,1,,Wrong item
7280832,584172,50695,5732.0,2025-04-15,144.56,26.45,1,Clothing,Completed,Debit Card,MB,Brandon,15.9,1,13.0,
9129618,850981,83988,,2024-12-06,102.18,0.0,2,Clothing,Returned,Debit Card,ON,Markham,12.7,1,,
3714494,585100,39344,,2025-11-07,176.18,0.0,5,Household,Completed,Credit Card,QC,Laval,,1,3.0,
3682290,450905,69376,,2025-02-08,19.48,0.0,4,Groceries,Completed,Debit,QC,Montreal,9.0,1,12.0,
5334456,950916,35010,,2024-11-17,-187.38,0.0,3,Groceries,Completed,PayPal,AB,Lethbridge,5.8,1,13.0,
7107582,437902,35333,5922.0,2025-02-12,39.45,6.22,3,Electronics,Cancelled,Credit Card,BC,Burnaby,43.3,1,,
9737631,595631,95438,,2022-06-29,97.76,0.0,6,Electronics,Completed,PayPal,BC,Surrey,26.5,1,3.0,
9731903,429445,33460,,2022-03-26,205.76,0.0,1,Clothing,Completed,Credit Card,AB,Red Deer,20.9,1,7.0,
4951923,564071,36840,,2025-11-22,114.02,0.0,2,Household,completed,Apple Pay,ON,London,27.6,1,8.0,
8314824,317220,81479,1646.0,2025-01-17,42.3,0.0,4,Groceries,Returned,Credit Card,QC,Gatineau,9.6,1,,Wrong item
8262674,384076,59340,,2022-02-18,128.2,0.0,1,Toys & Games,Completed,Debit Card,SK,Saskatoon,32.2,1,11.0,
1235901,489033,60190,,2025-06-19,135.03,0.0,4,Household,Completed,e-transfer,QC,Gatineau,6.0,1,12.0,
9382754,324643,97599,,2021-11-09,38.3,0.0,3,Clothing,Returned,debit,BC,Abbotsford,19.2,1,,
4628715,309902,45082,,2024-11-18,43.68,0.0,4,Clothing,Completed,Credit Card,AB,Edmonton,41.4,0,4.0,
4940965,792094,27058,,2024-11-11,68.89,0.0,1,Groceries,Completed,Debit Card,ON,Markham,36.4,1,13.0,
5741813,325583,77205,,2023-08-12,158.5,0.0,1,Electronics,Completed,Credit Card,ON,Markham,24.1,1,,
1799452,373432,17000,,2025-04-01,16.83,0.0,1,Electronics,Completed,Debit Card,QC,Gatineau,10.3,1,2.0,
9619735,570050,96974,,2025-03-28,77.66,0.0,1,Groceries,Completed,Debit Card,MB,Brandon,34.7,0,9.0,
4372598,213349,98936,1628.0,2025-07-21,54.53,0.0,1,Health & Beauty,Cancelled,Debit Card,ON,Markham,27.4,1,,
4263287,458332,94713,3161.0,2022-11-19,293.83,37.9,1,Sports & Outdoors,Completed,Credit Card,QC,Laval,36.2,1,8.0,
8917240,446859,25078,,2025-12-01,196.86,0.0,3,Clothing,Processing,Credit Card,PE,Charlottetown,42.4,1,,
9577261,685181,91462,,2025-12-20,108.07,0.0,3,Groceries,Completed,Debit Card,AB,Edmonton,28.1,1,6.0,
4659799,558176,35580,2534.0,2022-10-11,44.62,0.0,4,Groceries,Cancelled,Credit Card,AB,Calgary,,1,,
7582797,321275,35580,,2022-12-11,123.58,0.0,1,Groceries,in process,Apple Pay,ON,Markham,43.0,1,,
2885510,409222,82464,,2024-11-15,73.82,0.0,3,Health & Beauty,Returned,Credit Card,BC,Abbotsford,44.7,1,,
6900257,974244,97651,,2024-10-13,172.62,0.0,4,Groceries,Returned,Debit,QC,Montreal,26.2,1,,Defective
4061962,145767,39344,,2023-11-02,159.56,0.0,2,Household,Completed,Interac e-Transfer,QC,Montreal,,0,7.0,
7527366,707040,66021,,2025-12-08,117.77,0.0,1,Groceries,Processing,Credit Card,SK,Regina,8.8,1,,
7956639,413118,62398,,2024-02-02,75.78,,2,Groceries,Returned,Credit Card,QC,Quebec City,37.5,0,,Defective
9765229,403578,88391,1424.0,2024-06-05,207.58,39.48,1,Electronics,Completed,Debit Card,ON,Mississauga,35.4,1,4.0,
7808402,530311,93427,3161.0,2022-12-13,197.81,0.0,1,Electronics,Returned,Google Pay,ON,Toronto,29.5,1,,Not as described
7418012,753064,69733,,2024-08-25,32.34,0.0,2,Groceries,Completed,Debit Card,ON,Markham,37.9,1,9.0,
9684999,910004,57332,2249.0,2025-01-12,120.34,0.0,4,Household,Completed,Google Pay,ON,Brampton,35.5,1,,
1395870,505785,64296,,2025-12-13,123.17,0.0,1,Sports & Outdoors,Completed,PayPal,NB,Moncton,33.2,1,8.0,
1371282,874524,69366,9595.0,2024-06-08,-201.71,38.67,3,Sports & Outdoors,Returned,,BC,Surrey,,0,,Wrong item
9075369,539589,53438,2784.0,2025-06-10,0.0,0.0,4,Health & Beauty,Completed,Credit Card,QC,Laval,31.7,1,6.0,
7194486,877572,57332,3871.0,2025-10-01,95.96,0.0,6,Household,RETURNED,PayPal,ON,Markham,32.1,1,,Wrong item
7997437,268099,95739,,2025-10-30,65.42,0.0,2,Clothing,Returned,Credit Card,QC,Montreal,11.1,0,,
6635492,236306,49293,,2023-04-07,22.47,0.0,3,Clothing,Processing,Debit Card,ON,Markham,20.2,1,,
5002735,942956,35305,8619.0,2024-09-25,39.01,,1,Household,Completed,Credit Card,ON,Toronto,18.1,0,8.0,
1853143,704788,34296,7451.0,2024-01-25,69.42,6.3,1,Office Supplies,Completed,,BC,Burnaby,28.0,1,2.0,
1423527,771088,51362,,2025-01-03,83.07,0.0,5,Health & Beauty,Returned,Pay Pal,BC,Burnaby,10.4,1,,Wrong item
1829826,635280,35580,,2025-02-23,125.79,0.0,6,Groceries,Completed,Interac e-Transfer,MB,Winnipeg,29.9,0,2.0,
4127536,152657,47615,1238.0,2025-03-02,264.44,36.25,3,Clothing,Returned,Interac e-Transfer,QC,Gatineau,42.2,1,,Changed mind
3401161,560767,83988,6814.0,2025-05-31,91.42,0.0,2,Clothing,Completed,PayPal,MB,Winnipeg,,1,8.0,
9129198,269930,68167,3871.0,2025-10-11,42.79,6.62,2,Groceries,Completed,Debit Card,ON,Brampton,29.4,1,4.0,
7116900,725380,31750,,2025-11-29,156.89,0.0,1,Household,Returned,Credit Card,QC,Laval,32.7,1,,Defective
1226836,566732,92634,6179.0,2025-08-22,190.33,31.15,3,Household,Completed,Credit Card,AB,Edmonton,11.9,1,3.0,
4384186,926823,29242,7451.0,2024-01-03,26.34,2.25,2,Groceries,Completed,Credit Card,ON,Ottawa,10.7,1,2.0,
7864658,858490,65446,,2024-06-07,181.88,0.0,2,Household,Completed,Debit Card,AB,Edmonton,28.0,1,4.0,
1264350,530311,94250,3161.0,2023-01-17,192.16,0.0,1,Household,Completed,Debit Card,ON,Toronto,18.6,1,9.0,
5712945,653408,98542,,2024-11-26,51.7,0.0,2,Clothing,Returned,Interac e-Transfer,SK,Saskatoon,4.3,0,,Wrong item
8890983,470858,68189,1628.0,2025-07-07,-241.35,32.93,3,Groceries,COMPLETED,Credit Card,SK,Saskatoon,10.2,1,4.0,
1096085,457256,78848,9421.0,2023-07-19,171.73,0.0,2,Groceries,Completed,interac,AB,Red Deer,26.5,1,11.0,
3606985,481995,64296,6179.0,2025-07-09,86.8,11.44,2,Sports & Outdoors,Returned,PayPal,QC,Gatineau,36.6,1,,Defective
1598169,410160,57490,9861.0,2024-11-12,31.81,0.0,1,Groceries,Completed,Credit Card,QC,Gatineau,4.0,0,8.0,
4940337,748133,35333,,2025-01-12,91.94,0.0,2,Electronics,Completed,PayPal,BC,Abbotsford,30.6,1,10.0,
4726486,718439,38496,,2024-01-02,26.27,0.0,1,Groceries,Cancelled,Interac e-Transfer,SK,Regina,34.9,1,,
8593433,163156,16891,,2024-08-26,130.4,0.0,1,Groceries,Returned,,MB,Brandon,20.3,1,,
2459544,417212,97599,1386.0,2025-03-06,110.94,16.76,2,Clothing,Returned,debit,ON,Toronto,17.7,1,,Not as described
5443689,189772,25543,,2025-05-18,151.3,0.0,4,Sports & Outdoors,Returned,Credit Card,PE,Charlottetown,3.6,1,,Changed mind
3382577,362147,31702,3893.0,2022-08-31,96.3,,4,Groceries,Processing,Credit Card,BC,Surrey,17.3,1,,
2870007,300386,46414,,2021-08-16,49.23,0.0,2,Sports & Outdoors,Cancelled,Debit Card,BC,Surrey,27.7,0,,
4622535,154944,73080,2249.0,2025-01-26,42.04,0.0,1,Groceries,Completed,,ON,Markham,9.5,0,6.0,
8923401,726928,91165,1792.0,2023-05-09,54.14,9.35,4,Toys & Games,Completed,Debit Card,AB,Edmonton,3.1,1,2.0,
5843313,966785,60961,,2025-10-23,40.14,0.0,2,Groceries,Completed,Interac e-Transfer,AB,Calgary,2.3,1,9.0,
8542608,759580,60436,,2025-09-30,236.04,0.0,6,Clothing,Completed,Credit Card,ON,Mississauga,20.6,1,14.0,
3961924,133659,83988,,2025-02-21,43.07,0.0,4,Clothing,Completed,interac,AB,Calgary,19.8,1,7.0,
9368831,976638,60961,3871.0,2025-10-01,196.3,31.03,4,Groceries,Returned,Debit Card,ON,Toronto,20.2,1,,Changed mind
4819660,206053,72354,7230.0,2025-05-01,91.62,4.94,3,Clothing,Completed,Debit Card,ON,Mississauga,15.0,1,12.0,
3943128,773918,23186,,2023-08-29,100.69,0.0,3,Groceries,Cancelled,Interac e-Transfer,SK,Saskatoon,1.3,1,,
3413914,849747,75015,,2024-08-17,188.65,0.0,2,Groceries,Completed,Debit Card,QC,Quebec City,30.3,1,1.0,
7839062,722937,13294,,2021-12-01,289.47,0.0,3,Groceries,Completed,Credit Card,ON,Hamilton,24.3,1,13.0,
9444030,922471,77779,,2024-11-17,83.21,0.0,1,Groceries,Completed,Credit Card,ON,Hamilton,2.5,1,12.0,
5669460,172933,95438,2526.0,2024-10-20,121.85,21.51,4,Electronics,Completed,Debit Card,QC,Montreal,15.0,1,11.0,
6498369,145814,93059,,2025-11-26,177.45,0.0,2,Electronics,Processing,Credit Card,NB,Moncton,31.5,1,,
5362570,732556,33043,3871.0,2025-10-07,103.36,6.05,4,Health & Beauty,Returned,Debit Card,QC,Gatineau,5.7,1,,
3647493,520040,34314,,2025-09-01,36.15,0.0,1,Groceries,Completed,Credit Card,BC,Abbotsford,17.7,0,8.0,
9367568,573489,75015,,2024-10-16,74.29,0.0,3,Groceries,Completed,,AB,Red Deer,15.0,1,6.0,
7989183,753064,94811,,2025-01-11,31.74,0.0,2,Health & Beauty,Completed,Debit Card,ON,Markham,,1,11.0,
3113287,814220,69043,3871.0,2025-09-02,42.63,0.0,1,Health & Beauty,Completed,Credit Card,NL,St. Johns,31.2,1,8.0,
5133533,515032,27039,,2023-11-28,54.02,0.0,3,Groceries,Processing,Apple Pay,ON,Toronto,38.4,1,,
5136382,458332,58763,,2024-02-16,242.42,0.0,1,Office Supplies,Completed,DEBIT CARD,QC,Laval,11.3,1,3.0,
7630696,461888,39847,9861.0,2024-12-04,104.87,7.55,3,Household,Complete,Debit Card,ON,Brampton,34.5,1,9.0,
9569129,978157,99609,,2024-05-24,257.63,0.0,4,Electronics,Completed,PayPal,ON,Toronto,18.1,1,13.0,
4594790,349183,89784,,2025-06-18,73.5,0.0,1,Clothing,Completed,Credit Card,BC,Surrey,6.6,1,14.0,
3370776,551607,25810,,2024-07-05,178.76,0.0,3,Electronics,Returned,debit card,BC,Burnaby,4.1,1,,
6190453,378085,44432,8357.0,2021-12-31,79.04,0.0,2,Health & Beauty,Completed,Debit Card,AB,Red Deer,3.9,1,2.0,
1499609,727086,70921,,2025-11-29,99.98,0.0,1,Household,Cancelled,Credit Card,QC,Quebec City,27.8,1,,
8907588,890785,52620,5032.0,2025-08-17,126.66,0.0,5,Clothing,Completed,Debit Card,ON,Ottawa,38.7,1,8.0,
3916908,896788,83988,,2023-11-05,40.2,0.0,4,Clothing,Completed,PayPal,BC,Richmond,,1,12.0,
9641292,317881,97262,,2024-12-19,80.14,0.0,1,Health & Beauty,Completed,Debit Card,QC,Laval,31.3,1,4.0,
2433988,850981,62746,,2025-11-26,21.43,0.0,1,Toys & Games,Completed,Credit Card,ON,Markham,5.3,1,10.0,
6798616,461249,96026,,2025-08-08,65.76,0.0,5,Clothing,Returned,ApplePay,ON,Mississauga,39.1,1,,Wrong item
9427898,444519,24392,,2025-06-18,102.04,0.0,4,Health & Beauty,Completed,,QC,Quebec City,12.5,1,10.0,
2758533,736059,17633,,2025-10-31,308.44,0.0,2,Groceries,Cancelled,Credit Card,QC,Gatineau,8.6,1,,
7986840,260265,91306,5202.0,2024-06-27,76.98,0.0,4,Groceries,Completed,,QC,Montreal,8.7,1,13.0,
2263422,801364,73909,,2023-06-14,105.26,0.0,2,Groceries,Cancelled,CC,AB,Edmonton,22.8,1,,
9408413,781113,72354,,2024-11-01,136.39,0.0,2,Clothing,Cancelled,Google Pay,ON,Ottawa,35.3,1,,
1427069,859396,75373,,2025-05-31,54.03,0.0,6,Groceries,Cancelled,Debit Card,ON,Toronto,43.1,1,,
9492077,592296,53871,8619.0,2024-09-15,72.46,0.0,3,Groceries,Completed,PayPal,NS,Dartmouth,26.0,0,10.0,
1516940,752878,95428,2784.0,2025-06-15,7.94,0.0,2,Groceries,Completed,Credit Card,MB,Brandon,10.0,1,3.0,
9963392,812526,84540,,2024-11-04,36.56,0.0,4,Groceries,Completed,Credit Card,QC,Montreal,39.2,1,12.0,
2046874,684482,95428,2534.0,2022-10-02,97.54,0.0,3,Groceries,Returned,Credit Card,BC,Vancouver,31.9,1,,Not as described
5408606,432711,65286,,2023-06-28,90.79,0.0,3,Electronics,Returned,credit card,QC,Laval,22.4,1,,Changed mind
1325695,823270,63501,,2022-08-28,134.38,0.0,1,Toys & Games,Processing,,QC,Montreal,44.3,1,,
4487242,862712,79198,,2022-06-14,94.37,0.0,2,Health & Beauty,PROCESSING,Credit Card,QC,Montreal,21.6,1,,
4877626,677124,27563,,2023-08-07,120.11,0.0,2,Clothing,Completed,Credit Card,QC,Laval,24.6,1,10.0,
7610835,551860,97141,,2024-10-15,65.42,0.0,4,Health & Beauty,Completed,Credit Card,ON,Brampton,44.2,1,4.0,
3969484,859396,58631,,2025-10-30,46.8,0.0,3,Groceries,Completed,PAYPAL,ON,Toronto,29.0,1,2.0,
8341566,168517,89784,9595.0,2024-06-07,53.44,0.0,3,Clothing,Cancelled,Credit Card,ON,Brampton,30.2,1,,
3459406,799233,12340,3893.0,2022-09-02,71.83,0.0,1,Groceries,Returned,PayPal,ON,Ottawa,12.1,1,,Not as described
5507839,360735,59736,,2023-03-07,49.08,0.0,2,Household,Returned,credit card,ON,Brampton,12.5,1,,Changed mind
6068929,265080,85897,,2025-10-13,45.67,,3,Sports & Outdoors,Returned,PayPal,AB,Lethbridge,34.2,1,,Not as described
6524899,597960,70825,7785.0,2025-08-31,156.03,0.0,1,Household,Returned,Debit Card,NS,Halifax,1.5,1,,Wrong item
3131111,302511,52675,,2024-04-21,83.34,0.0,3,Electronics,Completed,Debit Card,MB,Winnipeg,9.1,1,2.0,
4115166,793384,35099,,2025-10-25,35.51,0.0,1,Sports & Outdoors,Cancelled,Credit Card,SK,Saskatoon,14.8,1,,
9118561,913864,97141,,2025-11-05,242.39,0.0,5,Health & Beauty,Completed,Credit Card,QC,Gatineau,40.5,1,4.0,
7029612,854540,71297,,2023-09-25,269.5,0.0,3,Electronics,Cancelled,PayPal,BC,Abbotsford,32.7,1,,
5345159,268637,60961,4706.0,2021-12-28,159.8,0.0,5,Groceries,Completed,PayPal,AB,Edmonton,31.5,1,6.0,
3283139,428930,15255,,2025-12-02,33.59,0.0,4,Groceries,RETURNED,Debit Card,ON,London,17.0,1,,Defective
7538222,587853,75367,,2025-05-16,11.34,0.0,1,Household,COMPLETED,PayPal,BC,Abbotsford,5.5,1,,
9196105,336574,45431,8473.0,2023-10-27,175.74,0.0,1,Toys & Games,Completed,Apple Pay,BC,Richmond,38.2,1,9.0,
4901866,871711,75265,,2025-07-24,111.39,0.0,1,Clothing,Processing,Credit Card,ON,Hamilton,17.9,1,,
3245634,780776,47615,,2024-11-30,171.21,0.0,4,Clothing,Completed,Apple Pay,BC,Surrey,36.6,1,2.0,
9126460,505426,45899,,2025-01-30,111.96,0.0,1,Sports & Outdoors,Completed,Debit Card,ON,Markham,,1,5.0,
4010656,461249,23717,1646.0,2024-12-31,84.44,0.0,1,Groceries,Completed,Debit Card,ON,Mississauga,22.6,1,13.0,
4109974,551607,97704,,2024-07-11,124.29,0.0,1,Health & Beauty,Completed,Debit Card,BC,Burnaby,12.8,1,13.0,
3478062,280941,30134,,2023-01-07,85.33,0.0,2,Groceries,Completed,Interac e-Transfer,AB,Calgary,5.9,1,6.0,
2709743,349183,64972,3012.0,2025-04-04,9129.0,19.51,2,Groceries,Returned,CREDIT CARD,BC,Surrey,27.7,1,,Changed mind
6291094,381433,15680,3161.0,2022-12-13,78.19,0.0,3,Household,Completed,Google Pay,ON,Mississauga,39.9,1,10.0,
6843618,691807,96476,,2025-01-01,90.86,0.0,2,Health & Beauty,Complete,Interac e-Transfer,BC,Richmond,39.6,1,4.0,
4994866,736553,39344,,2025-12-14,83.27,0.0,1,Household,Completed,,ON,Toronto,10.2,1,14.0,
3449573,571932,94036,,2025-06-25,161.99,0.0,2,Household,Cancelled,apple pay,BC,Surrey,27.2,1,,
6370151,254954,67793,,2021-11-18,43.92,0.0,4,Groceries,complete,PayPal,ON,Ottawa,1.5,1,10.0,
1841957,983456,97860,,2025-05-06,80.59,0.0,2,Household,Returned,Debit Card,QC,Laval,36.3,1,,Changed mind
2616226,350786,47615,,2025-03-09,51.91,0.0,3,Clothing,Completed,Credit Card,ON,London,8.4,1,13.0,
7582566,891093,79632,6132.0,2023-01-25,68.54,6.74,1,Sports & Outdoors,Processing,Debit Card,BC,Richmond,4.8,1,,
4147352,322409,24392,,2025-10-04,30.22,0.0,2,Health & Beauty,Processing,Credit Card,ON,Toronto,37.8,0,,
4118973,184349,98979,,2025-11-22,49.42,0.0,1,Groceries,Completed,Credit Card,ON,Brampton,33.6,1,2.0,
8425424,802559,80655,,2024-01-30,140.05,0.0,2,Clothing,Completed,Debit Card,QC,Laval,7.4,1,14.0,
5254742,528231,39429,,2023-09-11,128.76,0.0,1,Groceries,complete,Debit Card,AB,Calgary,41.3,1,8.0,
7064821,624369,24392,,2024-02-03,22.91,0.0,2,Health & Beauty,Processing,PayPal,QC,Laval,38.0,1,,
2620723,131244,20115,,2024-12-28,143.53,0.0,3,Toys & Games,Cancelled,Debit Card,NB,Moncton,18.5,1,,
2431842,301629,53097,,2025-12-12,136.52,0.0,2,Groceries,Completed,Credit Card,AB,Calgary,14.6,1,9.0,
7620824,500156,53438,,2023-02-28,172.86,0.0,2,Health & Beauty,Processing,Credit Card,NB,Moncton,13.4,1,,
6674920,614013,14000,,2022-05-05,65.76,0.0,1,Sports & Outdoors,Returned,Google Pay,ON,Hamilton,43.2,1,,Wrong item
2149176,931131,27039,7785.0,2025-08-08,245.59,40.09,2,Groceries,Returned,Credit card,ON,Mississauga,,1,,Wrong item
8081377,843266,75015,,2023-02-02,114.27,0.0,1,Groceries,Completed,Debit Card,BC,Richmond,41.9,1,11.0,
1070707,437902,35333,,2024-07-29,113.3,0.0,1,Electronics,Cancelled,Credit Card,BC,Burnaby,39.0,1,,
7693779,213475,60379,,2022-09-21,148.84,0.0,1,Health & Beauty,Returned,PayPal,ON,Mississauga,4.6,1,,
3910683,411882,41669,,2024-03-16,111.38,0.0,4,Groceries,Completed,Debit Card,BC,Vancouver,16.3,1,5.0,
5968956,992288,69733,1514.0,2023-06-27,43.2,4.98,1,Groceries,Returned,Debit Card,ON,Mississauga,,1,,Defective
6452424,258787,98979,,2025-11-11,34.62,,3,Groceries,Completed,PayPal,QC,Gatineau,35.8,1,12.0,
2782408,271339,16630,,2023-06-19,169.54,0.0,1,Household,Returned,,BC,Surrey,35.0,1,,Defective
4770478,310922,31375,,2023-12-08,109.74,0.0,5,Groceries,complete,Credit Card,AB,Edmonton,36.7,1,10.0,
4343609,678727,74894,,2025-12-15,64.89,0.0,3,Household,Returned,Credit Card,BC,Abbotsford,5.3,1,,Changed mind
8134214,598733,13704,,2025-02-08,200.85,0.0,2,Groceries,Completed,Interac e-Transfer,SK,Saskatoon,21.1,1,4.0,
8148694,337144,19263,,2024-10-26,205.76,0.0,4,Household,Completed,Credit Card,ON,Hamilton,34.9,1,10.0,
1078067,362829,35305,,2023-07-09,100.21,0.0,4,Household,Completed,Debit Card,PE,Charlottetown,34.6,0,2.0,
6721470,245121,62398,,2024-09-15,64.2,0.0,2,Groceries,Returned,,ON,Ottawa,39.3,1,,Not as described
8789481,174637,78848,,2022-06-11,75.39,0.0,4,Groceries,Returned,Credit Card,ON,Hamilton,15.2,1,,
6430906,662761,19263,,2024-07-22,174.07,0.0,2,Household,Returned,Debit Card,ON,Ottawa,43.0,1,,Wrong item
3498812,141043,94036,4956.0,2023-09-27,60.91,0.0,1,Household,Completed,PayPal,ON,Hamilton,10.3,1,4.0,
7813299,692683,23186,4956.0,2023-09-06,111.82,12.95,1,Groceries,Returned,Credit Card,QC,Laval,1.1,1,,Not as described
7628941,178711,16630,3871.0,2025-10-03,232.02,38.26,6,Household,Complete,,ON,Mississauga,44.2,1,7.0,
6114129,943170,18332,6963.0,2021-10-29,59.92,0.0,1,Household,Completed,Debit Card,SK,Regina,1.0,1,4.0,
9034651,998348,21645,,2024-06-23,128.14,0.0,3,Clothing,complete,Credit Card,QC,Laval,12.7,1,3.0,
2102216,486251,83800,,2025-10-22,6914.67,0.0,4,Household,Cancelled,Credit Card,ON,Hamilton,,1,,
2568700,877747,34314,1386.0,2025-02-13,147.95,16.91,2,Groceries,Returned,Credit Card,ON,Markham,,1,,Changed mind
9590543,454508,45899,,2025-11-18,109.0,0.0,3,Sports & Outdoors,PROCESSING,Debit Card,ON,Mississauga,32.9,1,,
2438094,209680,12616,,2025-11-16,153.63,0.0,1,Groceries,Completed,Credit Card,ON,London,38.8,1,7.0,
4560071,197966,68466,,2025-11-25,168.66,0.0,2,Clothing,Completed,PayPal,NL,St. Johns,31.9,0,2.0,
3258342,972097,77205,9726.0,2024-02-16,191.33,23.12,2,Electronics,Returned,PayPal,QC,Montreal,20.1,1,,Wrong item
1064068,319684,94811,,2024-06-06,130.34,0.0,1,Health & Beauty,Completed,Interac e-Transfer,AB,Edmonton,36.9,1,4.0,
8608039,393243,38496,6250.0,2023-04-29,111.04,20.21,2,Groceries,Completed,Credit Card,AB,Lethbridge,20.1,1,1.0,
3601196,387636,68257,,2024-04-15,10.36,0.0,2,Clothing,Processing,Credit card,AB,Lethbridge,39.7,1,,
4243178,261859,97262,9595.0,2024-07-10,112.42,17.22,2,Health & Beauty,Completed,Credit Card,SK,Regina,32.0,1,3.0,
2991122,587853,70177,,2025-11-14,25.2,0.0,3,Toys & Games,Completed,PayPal,BC,Abbotsford,25.4,1,7.0,
2464110,278794,13445,,2024-08-09,99.57,0.0,2,Clothing,Cancelled,Google Pay,ON,London,35.3,1,,
5413902,859396,68287,,2024-02-29,38.5,0.0,1,Health & Beauty,complete,Apple Pay,ON,Toronto,,1,13.0,
7704427,100425,56124,2526.0,2024-09-30,79.53,0.0,3,Groceries,Complete,Credit card,ON,Markham,21.7,1,12.0,
6530043,928381,68454,,2024-04-27,88.92,0.0,6,Household,Returned,Debit Card,QC,Quebec City,15.0,1,,
7122769,524707,10192,,2023-10-23,217.29,0.0,2,Toys & Games,Completed,Credit Card,QC,Montreal,34.3,1,7.0,
1909643,718439,45411,,2025-08-13,44.14,0.0,3,Health & Beauty,Cancelled,Credit Card,SK,Regina,36.3,1,,
7891909,380746,81223,9595.0,2024-05-26,10.36,0.0,1,Household,Completed,Credit Card,BC,Burnaby,22.6,1,12.0,
4645894,426858,24753,,2025-05-13,155.07,0.0,1,Household,Returned,Credit Card,QC,Laval,32.7,1,,Changed mind
8258345,378085,43471,,2024-01-20,91.53,0.0,3,Groceries,Completed,Debit Card,AB,Red Deer,16.4,1,7.0,
9532665,242254,78393,1386.0,2025-02-11,130.15,25.13,4,Household,Completed,Debit Card,ON,Mississauga,31.0,1,4.0,
6707938,196214,21750,,2025-01-16,69.51,0.0,5,Sports & Outdoors,Returned,Debit Card,AB,Calgary,38.2,1,,
2062852,961722,90087,,2025-03-17,222.72,0.0,3,Clothing,Returned,Credit Card,ON,Brampton,16.8,1,,Changed mind
7345439,681478,17705,,2024-03-16,110.05,0.0,2,Health & Beauty,Completed,Credit Card,QC,Laval,42.0,0,6.0,
8686088,197736,78848,,2025-05-16,106.67,0.0,1,Groceries,Completed,,QC,Montreal,32.6,1,3.0,
8055137,226516,24265,,2025-10-08,46.62,0.0,4,Groceries,Returned,Debit Card,MB,Brandon,40.6,1,,Defective
7050978,551860,34550,3791.0,2025-06-09,117.19,0.0,1,Clothing,Completed,Debit Card,ON,Brampton,18.5,1,9.0,
6959174,194682,98330,,2024-06-05,181.74,0.0,2,Health & Beauty,Completed,Debit Card,QC,Montreal,36.2,1,12.0,
2262112,906527,50329,9474.0,2023-08-12,63.03,6.47,1,Household,PROCESSING,,QC,Gatineau,,1,,
7360115,189771,35099,,2023-12-15,147.64,0.0,1,Sports & Outdoors,Completed,PAYPAL,QC,Quebec City,29.5,1,7.0,
7919905,221761,39847,,2025-09-29,162.35,0.0,4,Household,Completed,Debit Card,QC,Montreal,21.1,1,3.0,
8429273,644173,63040,,2024-06-15,175.55,,2,Groceries,Completed,Interac e-Transfer,QC,Quebec City,26.1,1,,
7811097,975271,55819,,2025-03-15,161.1,0.0,2,Sports & Outdoors,Returned,Debit Card,QC,Quebec City,,1,,Defective
2030826,934816,53449,,2025-11-22,48.77,0.0,2,Household,Completed,Interac e-Transfer,BC,Surrey,38.1,1,,
4083383,621530,51111,,2025-07-31,209.12,0.0,4,Household,Cancelled,Debit Card,PE,Charlottetown,6.8,1,,
3313772,180620,44432,,2023-11-01,85.43,0.0,2,Health & Beauty,Completed,Credit Card,AB,Edmonton,25.7,1,11.0,
4310338,479580,45899,,2025-10-26,170.24,0.0,2,Sports & Outdoors,Returned,PayPal,MB,Brandon,13.9,1,,Defective
7345793,722565,51362,,2024-07-25,126.36,0.0,2,Health & Beauty,Returned,Pay Pal,BC,Vancouver,25.1,1,,Wrong item
5609352,237414,93989,2249.0,2025-02-27,93.14,0.0,1,Groceries,Completed,Credit Card,QC,Quebec City,16.1,1,11.0,
6139663,809570,66958,,2022-10-01,87.1,0.0,6,Sports & Outdoors,Processing,Credit Card,ON,London,3.1,0,,
6829413,567576,79198,,2024-10-06,55.81,0.0,2,Health & Beauty,Processing,Credit Card,QC,Laval,25.9,1,,
2747196,367729,55601,1628.0,2025-07-12,167.99,8.57,1,Clothing,Cancelled,Interac e-Transfer,QC,Laval,27.8,1,,
5853927,533914,58486,,2024-11-21,47.39,0.0,2,Groceries,Completed,PayPal,ON,Hamilton,,1,7.0,
4934198,380464,17633,7861.0,2022-11-10,133.36,8.49,2,Groceries,Return,Credit Card,MB,Brandon,24.8,1,,Changed mind
8554987,906527,50329,,2024-12-15,81.4,0.0,3,Household,Completed,PayPal,QC,Gatineau,15.9,1,10.0,
1076007,260265,89477,,2023-10-23,42.2,0.0,6,Groceries,Returned,Debit Card,QC,Montreal,4.8,1,,Defective
